Packet Number,Data receive interval,Processing data time
694,0.10901618003845215,0.0027239322662353516
695,0.20053482055664062,0.004102230072021484
696,0.08984017372131348,0.003592252731323242
697,0.09997987747192383,0.003574848175048828
698,0.0998678207397461,0.003938198089599609
699,0.10013961791992188,0.003237485885620117
700,0.19982671737670898,0.0024902820587158203
701,0.09929227828979492,0.010613203048706055
702,0.11106538772583008,0.0015025138854980469
703,0.08884286880493164,0.0013782978057861328
704,0.11016488075256348,0.0015435218811035156
705,0.19008898735046387,0.012972354888916016
706,0.09993982315063477,0.01172947883605957
707,0.11001276969909668,0.0015437602996826172
708,0.09004712104797363,0.0015530586242675781
709,0.10974264144897461,0.0014019012451171875
710,0.19018244743347168,0.0017592906951904297
711,0.09985756874084473,0.0014841556549072266
712,0.12017273902893066,0.0015132427215576172
713,0.08980393409729004,0.0015189647674560547
714,0.09015822410583496,0.0014965534210205078
715,0.2002725601196289,0.0018472671508789062
716,0.09980368614196777,0.0016748905181884766
717,0.09993338584899902,0.0015277862548828125
718,0.10003447532653809,0.0013561248779296875
719,0.0999002456665039,0.0014543533325195312
720,0.20010089874267578,0.011883735656738281
721,0.10006237030029297,0.011741876602172852
722,0.1002342700958252,0.010689020156860352
723,0.09988713264465332,0.0013761520385742188
724,0.10009455680847168,0.0014312267303466797
725,0.19995546340942383,0.0014858245849609375
726,0.10005736351013184,0.0014731884002685547
727,0.1500096321105957,0.0017511844635009766
728,0.05024361610412598,0.0013647079467773438
729,0.09975600242614746,0.0014324188232421875
730,0.19997310638427734,0.00183868408203125
731,0.10001969337463379,0.0014657974243164062
732,0.09966039657592773,0.0018935203552246094
733,0.0998983383178711,0.0014345645904541016
734,0.10987687110900879,0.001554250717163086
735,0.20023632049560547,0.0015482902526855469
736,0.10034966468811035,0.022181272506713867
737,0.1401987075805664,0.0014615058898925781
738,0.04931211471557617,0.0014433860778808594
739,0.10016775131225586,0.0014853477478027344
740,0.21028614044189453,0.0014600753784179688
741,0.0899345874786377,0.0014653205871582031
742,0.10008740425109863,0.0014524459838867188
743,0.10015201568603516,0.0207064151763916
744,0.1006171703338623,0.003452301025390625
745,0.19974684715270996,0.003965854644775391
746,0.1000208854675293,0.0035369396209716797
747,0.12769317626953125,0.0035393238067626953
748,0.07216429710388184,0.0034685134887695312
749,0.09995079040527344,0.0037255287170410156
750,0.19991731643676758,0.003148317337036133
751,0.09993600845336914,0.02267599105834961
752,0.14052772521972656,0.018804550170898438
753,0.059494733810424805,0.0028793811798095703
754,0.10018563270568848,0.0028295516967773438
755,0.23042654991149902,0.0049359798431396484
756,0.06962418556213379,0.003551006317138672
757,0.12010908126831055,0.0035631656646728516
758,0.09001517295837402,0.0034809112548828125
759,0.09026908874511719,0.0031409263610839844
760,0.20960378646850586,0.004114866256713867
761,0.08977913856506348,0.003269195556640625
762,0.11093401908874512,0.00452876091003418
763,0.09902477264404297,0.017415285110473633
764,0.10021138191223145,0.0030803680419921875
765,0.20992255210876465,0.0037081241607666016
766,0.08185529708862305,0.018784046173095703
767,0.10788679122924805,0.0185089111328125
768,0.12078619003295898,0.002897500991821289
769,0.06951117515563965,0.0030655860900878906
770,0.21935057640075684,0.004111528396606445
771,0.08090496063232422,0.004029035568237305
772,0.11022543907165527,0.004704952239990234
773,0.08978486061096191,0.004014492034912109
774,0.09959650039672852,0.002841472625732422
775,0.20038318634033203,0.00305938720703125
776,0.09971094131469727,0.004074811935424805
777,0.10090517997741699,0.0035178661346435547
778,0.09911632537841797,0.00376129150390625
779,0.1304919719696045,0.0045166015625
780,0.17033147811889648,0.0033936500549316406
781,0.13926053047180176,0.020789623260498047
782,0.06017732620239258,0.020354747772216797
783,0.10960674285888672,0.002913236618041992
784,0.09004712104797363,0.016179800033569336
785,0.21050214767456055,0.004074573516845703
786,0.08961296081542969,0.003903627395629883
787,0.10011792182922363,0.0034360885620117188
788,0.09978652000427246,0.0033974647521972656
789,0.10038304328918457,0.004105329513549805
790,0.19994091987609863,0.004128456115722656
791,0.12070226669311523,0.00453948974609375
792,0.07908415794372559,0.0031456947326660156
793,0.10060453414916992,0.0038051605224609375
794,0.10976815223693848,0.004057884216308594
795,0.1907970905303955,0.0041370391845703125
796,0.11692070960998535,0.0017936229705810547
797,0.0814969539642334,0.0240628719329834
798,0.09954285621643066,0.001394510269165039
799,0.10059452056884766,0.0014314651489257812
800,0.19981646537780762,0.0017895698547363281
801,0.1004936695098877,0.0013613700866699219
802,0.10955500602722168,0.0014331340789794922
803,0.0898582935333252,0.0013995170593261719
804,0.11994242668151855,0.013169050216674805
805,0.18997931480407715,0.0018696784973144531
806,0.09026861190795898,0.001504659652709961
807,0.09968829154968262,0.0014731884002685547
808,0.10080504417419434,0.0013759136199951172
809,0.0995023250579834,0.0014727115631103516
810,0.19960832595825195,0.0015683174133300781
811,0.09987092018127441,0.0013968944549560547
812,0.09993147850036621,0.0232236385345459
813,0.10012125968933105,0.0014302730560302734
814,0.16011834144592285,0.0018048286437988281
815,0.13997507095336914,0.0014641284942626953
816,0.10094976425170898,0.0014843940734863281
817,0.09903621673583984,0.0018410682678222656
818,0.09999871253967285,0.0014564990997314453
819,0.16974639892578125,0.0015139579772949219
820,0.13026642799377441,0.0014927387237548828
821,0.09985709190368652,0.0014736652374267578
822,0.10024785995483398,0.001500844955444336
823,0.0997781753540039,0.0014290809631347656
824,0.10013914108276367,0.0014634132385253906
825,0.1998157501220703,0.011417388916015625
826,0.10015749931335449,0.001409769058227539
827,0.10004997253417969,0.01237797737121582
828,0.09988808631896973,0.01247096061706543
829,0.14012813568115234,0.0014715194702148438
830,0.16003131866455078,0.0018968582153320312
831,0.14981341361999512,0.0017206668853759766
832,0.0504155158996582,0.0014755725860595703
833,0.09953808784484863,0.0014028549194335938
834,0.13013958930969238,0.0018911361694335938
835,0.17006182670593262,0.0015125274658203125
836,0.12990665435791016,0.0015234947204589844
837,0.07007694244384766,0.0014655590057373047
838,0.09977483749389648,0.003060579299926758
839,0.12089920043945312,0.0045757293701171875
840,0.1797926425933838,0.0029020309448242188
841,0.13306617736816406,0.004483461380004883
842,0.07694768905639648,0.002725362777709961
843,0.09035134315490723,0.043160200119018555
844,0.1301107406616211,0.002561807632446289
845,0.17030596733093262,0.004111051559448242
846,0.12973761558532715,0.0220644474029541
847,0.0700070858001709,0.004048824310302734
848,0.09949016571044922,0.002658367156982422
849,0.10100030899047852,0.004559516906738281
850,0.1989879608154297,0.0028848648071289062
851,0.10006499290466309,0.004027843475341797
852,0.14011621475219727,0.003313779830932617
853,0.060102224349975586,0.003535747528076172
854,0.11000490188598633,0.0033576488494873047
855,0.19021391868591309,0.004647970199584961
856,0.10947132110595703,0.0026955604553222656
857,0.0901498794555664,0.0039937496185302734
858,0.11073088645935059,0.048577070236206055
859,0.10959720611572266,0.0023887157440185547
860,0.22006440162658691,0.004317760467529297
861,0.04981422424316406,0.003267049789428711
862,0.1302168369293213,0.004075765609741211
863,0.07960033416748047,0.0034058094024658203
864,0.09998750686645508,0.0046329498291015625
865,0.2199416160583496,0.0047457218170166016
866,0.08051228523254395,0.021881580352783203
867,0.09934616088867188,0.002521514892578125
868,0.10008025169372559,0.002924203872680664
869,0.10049843788146973,0.004775285720825195
870,0.19981050491333008,0.003580808639526367
871,0.10045051574707031,0.003977537155151367
872,0.09972906112670898,0.0035114288330078125
873,0.12036538124084473,0.04349493980407715
874,0.07964205741882324,0.004133462905883789
875,0.22962450981140137,0.003053426742553711
876,0.07029962539672852,0.004276752471923828
877,0.10047006607055664,0.003957509994506836
878,0.10951399803161621,0.0037992000579833984
879,0.09014368057250977,0.004185199737548828
880,0.21006417274475098,0.005225419998168945
881,0.07977581024169922,0.003493070602416992
882,0.10976529121398926,0.0030791759490966797
883,0.10036158561706543,0.004698038101196289
884,0.09970521926879883,0.0024225711822509766
885,0.200852632522583,0.0045511722564697266
886,0.09932494163513184,0.0027801990509033203
887,0.0996255874633789,0.016825437545776367
888,0.13001561164855957,0.0029277801513671875
889,0.07011985778808594,0.03828883171081543
890,0.22986555099487305,0.004024505615234375
891,0.060498714447021484,0.003895998001098633
892,0.10076618194580078,0.003070831298828125
893,0.0982367992401123,0.0015230178833007812
894,0.10997247695922852,0.0015048980712890625
895,0.2000737190246582,0.0015010833740234375
896,0.09981918334960938,0.0014863014221191406
897,0.09041619300842285,0.0014986991882324219
898,0.09971857070922852,0.0015041828155517578
899,0.1001424789428711,0.0015218257904052734
900,0.2099924087524414,0.0017819404602050781
901,0.09183144569396973,0.0014193058013916016
902,0.09814000129699707,0.0015780925750732422
903,0.10977578163146973,0.0017740726470947266
904,0.09003615379333496,0.025362730026245117
905,0.2201542854309082,0.0019428730010986328
906,0.0899510383605957,0.0014503002166748047
907,0.09005975723266602,0.001501321792602539
908,0.09979724884033203,0.011661052703857422
909,0.1002202033996582,0.0014920234680175781
910,0.20968937873840332,0.001512765884399414
911,0.10024166107177734,0.0014681816101074219
912,0.10007929801940918,0.0014765262603759766
913,0.1699821949005127,0.0014598369598388672
914,0.019995927810668945,0.0015044212341308594
915,0.24997520446777344,0.0015077590942382812
916,0.049799203872680664,0.0014843940734863281
917,0.1002500057220459,0.0015032291412353516
918,0.13984060287475586,0.0017066001892089844
919,0.060143470764160156,0.024504899978637695
920,0.24029326438903809,0.001874685287475586
921,0.06971192359924316,0.0016334056854248047
922,0.09025025367736816,0.0015692710876464844
923,0.1500093936920166,0.0013895034790039062
924,0.0500030517578125,0.0014879703521728516
925,0.2097020149230957,0.0015137195587158203
926,0.08999228477478027,0.0015337467193603516
927,0.10005569458007812,0.0015530586242675781
928,0.10977888107299805,0.0013861656188964844
929,0.08990859985351562,0.011820316314697266
930,0.20078635215759277,0.0019371509552001953
931,0.09946441650390625,0.0015857219696044922
932,0.09990096092224121,0.0015184879302978516
933,0.14042115211486816,0.0015342235565185547
934,0.05985665321350098,0.0014314651489257812
935,0.2311420440673828,0.04668784141540527
936,0.07925057411193848,0.0037877559661865234
937,0.09943771362304688,0.0014536380767822266
938,0.12981724739074707,0.001834869384765625
939,0.060185909271240234,0.0015654563903808594
940,0.21048235893249512,0.0015270709991455078
941,0.11983203887939453,0.0014967918395996094
942,0.06947779655456543,0.0015881061553955078
943,0.12041664123535156,0.0015478134155273438
944,0.09020423889160156,0.0014061927795410156
945,0.2100510597229004,0.001514434814453125
946,0.1293783187866211,0.0014543533325195312
947,0.060150146484375,0.002039670944213867
948,0.09993886947631836,0.0014767646789550781
949,0.09971857070922852,0.011818408966064453
950,0.21081924438476562,0.02492976188659668
951,0.08950972557067871,0.0014367103576660156
952,0.09005999565124512,0.001474618911743164
953,0.11992263793945312,0.0017483234405517578
954,0.09987568855285645,0.0014142990112304688
955,0.17992568016052246,0.002057313919067383
956,0.12016534805297852,0.00151824951171875
957,0.08007526397705078,0.0015079975128173828
958,0.10040497779846191,0.0014007091522216797
959,0.11957406997680664,0.0015075206756591797
960,0.1799781322479248,0.0015764236450195312
961,0.10051846504211426,0.001497030258178711
962,0.09983015060424805,0.0014493465423583984
963,0.10013127326965332,0.001445770263671875
964,0.0995645523071289,0.0015060901641845703
965,0.21004772186279297,0.025174379348754883
966,0.09990644454956055,0.0014314651489257812
967,0.13004159927368164,0.0014984607696533203
968,0.059777021408081055,0.001386880874633789
969,0.11072921752929688,0.0014317035675048828
970,0.18946266174316406,0.012259244918823242
971,0.11997222900390625,0.0015301704406738281
972,0.10005855560302734,0.0019426345825195312
973,0.0799860954284668,0.0015544891357421875
974,0.09996438026428223,0.0015108585357666016
975,0.21035408973693848,0.0015254020690917969
976,0.10953950881958008,0.0014300346374511719
977,0.08016633987426758,0.0015103816986083984
978,0.09996795654296875,0.0014138221740722656
979,0.11107826232910156,0.004144906997680664
980,0.19994688034057617,0.04877614974975586
981,0.08979916572570801,0.0041654109954833984
982,0.12947487831115723,0.003970146179199219
983,0.07062911987304688,0.0037419795989990234
984,0.10039401054382324,0.0034182071685791016
985,0.1998000144958496,0.004023075103759766
986,0.10037684440612793,0.0038280487060546875
987,0.10008692741394043,0.004069328308105469
988,0.09970879554748535,0.0026264190673828125
989,0.09966254234313965,0.0020406246185302734
990,0.20050835609436035,0.013281106948852539
991,0.09862256050109863,0.0015404224395751953
992,0.11000275611877441,0.0014641284942626953
993,0.08984971046447754,0.0014414787292480469
994,0.09991788864135742,0.0015056133270263672
995,0.200775146484375,0.013895750045776367
996,0.09970378875732422,0.013406753540039062
997,0.11029744148254395,0.0017914772033691406
998,0.0902256965637207,0.001394510269165039
999,0.09951639175415039,0.0014462471008300781
1000,0.20055055618286133,0.001470804214477539
1001,0.0997929573059082,0.001481771469116211
1002,0.17938542366027832,0.0015289783477783203
1003,0.020112991333007812,0.0014023780822753906
1004,0.09985566139221191,0.0015270709991455078
1005,0.20031332969665527,0.0019125938415527344
1006,0.09966015815734863,0.0015597343444824219
1007,0.09983539581298828,0.0015382766723632812
1008,0.10003924369812012,0.0018470287322998047
1009,0.1001882553100586,0.001558065414428711
1010,0.19997096061706543,0.0017886161804199219
1011,0.0999765396118164,0.03584718704223633
1012,0.14007782936096191,0.001486063003540039
1013,0.05988907814025879,0.0015063285827636719
1014,0.10035037994384766,0.0015146732330322266
1015,0.1997220516204834,0.0015263557434082031
1016,0.09983539581298828,0.0014333724975585938
1017,0.1401958465576172,0.0015289783477783203
1018,0.05982327461242676,0.0014147758483886719
1019,0.10020112991333008,0.0015339851379394531
1020,0.19971537590026855,0.001561880111694336
1021,0.10024642944335938,0.0015392303466796875
1022,0.12998533248901367,0.0019159317016601562
1023,0.07987523078918457,0.0014429092407226562
1024,0.09036445617675781,0.0014452934265136719
1025,0.21008825302124023,0.0018401145935058594
1026,0.0895538330078125,0.025997400283813477
1027,0.1301267147064209,0.0014264583587646484
1028,0.0798194408416748,0.001371622085571289
1029,0.09019064903259277,0.001493692398071289
1030,0.20006775856018066,0.002418041229248047
1031,0.10091447830200195,0.0031654834747314453
1032,0.12971067428588867,0.023316621780395508
1033,0.07025527954101562,0.003731250762939453
1034,0.09958648681640625,0.00251007080078125
1035,0.24061012268066406,0.004248619079589844
1036,0.05986285209655762,0.003877878189086914
1037,0.1202843189239502,0.0040929317474365234
1038,0.07978987693786621,0.003985166549682617
1039,0.09981942176818848,0.0036575794219970703
1040,0.21042156219482422,0.004823923110961914
1041,0.08930611610412598,0.019168853759765625
1042,0.12001991271972656,0.022485971450805664
1043,0.09999728202819824,0.0026693344116210938
1044,0.08053445816040039,0.003996133804321289
1045,0.2098712921142578,0.004105329513549805
1046,0.1197817325592041,0.0039653778076171875
1047,0.07078790664672852,0.0046269893646240234
1048,0.11900758743286133,0.0029649734497070312
1049,0.07997417449951172,0.002707958221435547
1050,0.22101426124572754,0.004178524017333984
1051,0.07901859283447266,0.003002166748046875
1052,0.10031008720397949,0.003525257110595703
1053,0.12978053092956543,0.023134708404541016
1054,0.0704803466796875,0.003981113433837891
1055,0.209306001663208,0.004782915115356445
1056,0.09129071235656738,0.021833419799804688
1057,0.09931802749633789,0.019533395767211914
1058,0.09925532341003418,0.002561807632446289
1059,0.11005496978759766,0.0031256675720214844
1060,0.20115137100219727,0.0049626827239990234
1061,0.12918925285339355,0.003094911575317383
1062,0.05995345115661621,0.0030989646911621094
1063,0.11056303977966309,0.003521442413330078
1064,0.12980031967163086,0.004743099212646484
1065,0.16048359870910645,0.004315853118896484
1066,0.1491858959197998,0.004030466079711914
1067,0.05039334297180176,0.004052400588989258
1068,0.09942030906677246,0.002913951873779297
1069,0.1192171573638916,0.004105091094970703
1070,0.18131494522094727,0.004221439361572266
1071,0.18976593017578125,0.024454355239868164
1072,0.012061119079589844,0.01923394203186035
1073,0.09760451316833496,0.017273902893066406
1074,0.18065524101257324,0.004535675048828125
1075,0.11981439590454102,0.00255584716796875
1076,0.1597588062286377,0.0031795501708984375
1077,0.04002857208251953,0.003484487533569336
1078,0.0999293327331543,0.00457310676574707
1079,0.1288623809814453,0.0028107166290283203
1080,0.07077956199645996,0.0030260086059570312
1081,0.20091605186462402,0.003284454345703125
1082,0.0996103286743164,0.0041615962982177734
1083,0.10068631172180176,0.0041370391845703125
1084,0.09938859939575195,0.002660512924194336
1085,0.09896349906921387,0.0015459060668945312
1086,0.24010634422302246,0.001495361328125
1087,0.0603024959564209,0.014226436614990234
1088,0.09970879554748535,0.014055967330932617
1089,0.14008855819702148,0.0017805099487304688
1090,0.05988788604736328,0.0015158653259277344
1091,0.20999479293823242,0.0017406940460205078
1092,0.09011530876159668,0.0014929771423339844
1093,0.0999298095703125,0.0015354156494140625
1094,0.10981488227844238,0.012408256530761719
1095,0.09023332595825195,0.0014591217041015625
1096,0.21985793113708496,0.001995563507080078
1097,0.08025360107421875,0.001476287841796875
1098,0.10000228881835938,0.0014677047729492188
1099,0.15959429740905762,0.0015807151794433594
1100,0.04016470909118652,0.0015287399291992188
1101,0.2499690055847168,0.0016536712646484375
1102,0.06031441688537598,0.01408696174621582
1103,0.08975338935852051,0.014518022537231445
1104,0.12983942031860352,0.0013959407806396484
1105,0.07012319564819336,0.0015807151794433594
1106,0.19997620582580566,0.0014622211456298828
1107,0.10002541542053223,0.0014798641204833984
1108,0.10982823371887207,0.0017094612121582031
1109,0.09066534042358398,0.001529693603515625
1110,0.09953832626342773,0.0015439987182617188
1111,0.23026537895202637,0.001493215560913086
1112,0.06965017318725586,0.0014903545379638672
1113,0.1000826358795166,0.0015299320220947266
1114,0.12991976737976074,0.001928091049194336
1115,0.07038021087646484,0.012580156326293945
1116,0.20969796180725098,0.00147247314453125
1117,0.13987946510314941,0.014353275299072266
1118,0.050194501876831055,0.014356851577758789
1119,0.10980010032653809,0.0014128684997558594
1120,0.1101231575012207,0.0017781257629394531
1121,0.19980454444885254,0.0017974376678466797
1122,0.0902407169342041,0.0015196800231933594
1123,0.0899803638458252,0.0015211105346679688
1124,0.10995674133300781,0.0014526844024658203
1125,0.10004806518554688,0.0014696121215820312
1126,0.2201828956604004,0.003551006317138672
1127,0.0903768539428711,0.002855062484741211
1128,0.08028531074523926,0.002701282501220703
1129,0.1300661563873291,0.0038123130798339844
1130,0.10064935684204102,0.004180431365966797
1131,0.0694432258605957,0.0037903785705566406
1132,0.2001950740814209,0.004893779754638672
1133,0.1092984676361084,0.021245956420898438
1134,0.0898284912109375,0.020368099212646484
1135,0.10072875022888184,0.0025446414947509766
1136,0.09953498840332031,0.019387006759643555
1137,0.2002112865447998,0.0035779476165771484
1138,0.10054802894592285,0.0040073394775390625
1139,0.10019898414611816,0.004537343978881836
1140,0.0991971492767334,0.0034461021423339844
1141,0.13008475303649902,0.0034978389739990234
1142,0.18063640594482422,0.0041658878326416016
1143,0.08954882621765137,0.003503084182739258
1144,0.09966397285461426,0.004537343978881836
1145,0.1102457046508789,0.0026977062225341797
1146,0.12017440795898438,0.0042378902435302734
1147,0.1796402931213379,0.004917621612548828
1148,0.08981037139892578,0.021223068237304688
1149,0.10000920295715332,0.0203855037689209
1150,0.09972500801086426,0.0024034976959228516
1151,0.10092926025390625,0.0035753250122070312
1152,0.19979238510131836,0.004069089889526367
1153,0.10005879402160645,0.0034232139587402344
1154,0.09991168975830078,0.003997087478637695
1155,0.10010552406311035,0.003387928009033203
1156,0.12036609649658203,0.02547597885131836
1157,0.17891407012939453,0.0027778148651123047
1158,0.12059283256530762,0.004110574722290039
1159,0.08037829399108887,0.0042459964752197266
1160,0.09951019287109375,0.0028755664825439453
1161,0.11038970947265625,0.004469156265258789
1162,0.18943023681640625,0.003112316131591797
1163,0.1103827953338623,0.02555990219116211
1164,0.09931445121765137,0.02145218849182129
1165,0.12000775337219238,0.0027959346771240234
1166,0.09068703651428223,0.004790544509887695
1167,0.1698472499847412,0.0036826133728027344
1168,0.10970377922058105,0.0032961368560791016
1169,0.1003575325012207,0.0041332244873046875
1170,0.09979510307312012,0.003665924072265625
1171,0.10059881210327148,0.004133462905883789
1172,0.19974040985107422,0.005089998245239258
1173,0.09966588020324707,0.0037016868591308594
1174,0.10012245178222656,0.0035238265991210938
1175,0.10009479522705078,0.0038635730743408203
1176,0.09985589981079102,0.0035011768341064453
1177,0.19947147369384766,0.024283409118652344
1178,0.09055852890014648,0.003863811492919922
1179,0.09965705871582031,0.03893542289733887
1180,0.11021780967712402,0.0030164718627929688
1181,0.08984613418579102,0.0031709671020507812
1182,0.20945119857788086,0.0015804767608642578
1183,0.08979296684265137,0.0018439292907714844
1184,0.10066533088684082,0.0016231536865234375
1185,0.0995020866394043,0.0015110969543457031
1186,0.11003947257995605,0.0015842914581298828
1187,0.18998074531555176,0.001516103744506836
1188,0.14984655380249023,0.0015649795532226562
1189,0.05017495155334473,0.0015363693237304688
1190,0.1002039909362793,0.0015015602111816406
1191,0.1498563289642334,0.0015568733215332031
1192,0.16992974281311035,0.001592397689819336
1193,0.13882064819335938,0.001459360122680664
1194,0.04123663902282715,0.028443574905395508
1195,0.09989094734191895,0.0016489028930664062
1196,0.1305229663848877,0.0014963150024414062
1197,0.0993800163269043,0.01364898681640625
1198,0.21053409576416016,0.0015006065368652344
1199,0.05965685844421387,0.0014960765838623047
1200,0.1002957820892334,0.0017807483673095703
1201,0.10008478164672852,0.001798391342163086
1202,0.19956231117248535,0.0015268325805664062
1203,0.12976360321044922,0.0015785694122314453
1204,0.0702974796295166,0.0015060901641845703
1205,0.10985684394836426,0.0015096664428710938
1206,0.1302051544189453,0.0017547607421875
1207,0.15992140769958496,0.0015153884887695312
1208,0.11051392555236816,0.0014233589172363281
1209,0.09932374954223633,0.014942646026611328
1210,0.09009170532226562,0.014874935150146484
1211,0.12010383605957031,0.0015168190002441406
1212,0.1799168586730957,0.0017857551574707031
1213,0.1301116943359375,0.0018334388732910156
1214,0.08995747566223145,0.0015385150909423828
1215,0.07988834381103516,0.001463174819946289
1216,0.12038898468017578,0.001489877700805664
1217,0.18077898025512695,0.002148866653442383
1218,0.1188516616821289,0.013051748275756836
1219,0.10017037391662598,0.0015163421630859375
1220,0.07993364334106445,0.0014824867248535156
1221,0.13049864768981934,0.0014781951904296875
1222,0.1693112850189209,0.001573324203491211
1223,0.10136604309082031,0.0030701160430908203
1224,0.12994933128356934,0.004013776779174805
1225,0.06958985328674316,0.04352736473083496
1226,0.11963200569152832,0.0023910999298095703
1227,0.18080520629882812,0.004050254821777344
1228,0.10988783836364746,0.003932952880859375
1229,0.09030437469482422,0.0044403076171875
1230,0.09931778907775879,0.003448009490966797
1231,0.11054778099060059,0.003477811813354492
1232,0.1898972988128662,0.003259897232055664
1233,0.11111569404602051,0.00401759147644043
1234,0.08901000022888184,0.005115509033203125
1235,0.10893559455871582,0.0023872852325439453
1236,0.10104608535766602,0.0041408538818359375
1237,0.18994522094726562,0.004558086395263672
1238,0.10022640228271484,0.0040130615234375
1239,0.10935306549072266,0.020154476165771484
1240,0.11985445022583008,0.04017925262451172
1241,0.07053685188293457,0.003087282180786133
1242,0.2198343276977539,0.004241228103637695
1243,0.07990193367004395,0.0030057430267333984
1244,0.09984374046325684,0.0039958953857421875
1245,0.10021376609802246,0.0032508373260498047
1246,0.09983706474304199,0.0034897327423095703
1247,0.22024059295654297,0.005175113677978516
1248,0.0797269344329834,0.0040056705474853516
1249,0.10045719146728516,0.0031232833862304688
1250,0.12968015670776367,0.0038688182830810547
1251,0.07030701637268066,0.005229949951171875
1252,0.21975016593933105,0.003618001937866211
1253,0.07995176315307617,0.003409147262573242
1254,0.10060405731201172,0.004081010818481445
1255,0.16896653175354004,0.04720664024353027
1256,0.03900027275085449,0.0023963451385498047
1257,0.2015976905822754,0.0035169124603271484
1258,0.09010910987854004,0.003968954086303711
1259,0.1023244857788086,0.004302501678466797
1260,0.11710095405578613,0.020446062088012695
1261,0.07980990409851074,0.0029015541076660156
1262,0.2102503776550293,0.0030138492584228516
1263,0.08988475799560547,0.0030755996704101562
1264,0.10022091865539551,0.003586292266845703
1265,0.10006546974182129,0.004397392272949219
1266,0.09997987747192383,0.0036420822143554688
1267,0.27042245864868164,0.0042917728424072266
1268,0.02973628044128418,0.0031461715698242188
1269,0.09964752197265625,0.0031499862670898438
1270,0.12004995346069336,0.004109621047973633
1271,0.08027839660644531,0.0437626838684082
1272,0.26968836784362793,0.003849029541015625
1273,0.03011918067932129,0.0035490989685058594
1274,0.09970331192016602,0.0030803680419921875
1275,0.1001729965209961,0.0037620067596435547
1276,0.10220503807067871,0.003621339797973633
1277,0.19767236709594727,0.001528024673461914
1278,0.09952068328857422,0.001501321792602539
1279,0.10025238990783691,0.0014667510986328125
1280,0.10982990264892578,0.013424396514892578
1281,0.09019255638122559,0.0014829635620117188
1282,0.19970345497131348,0.0017724037170410156
1283,0.09993290901184082,0.0015196800231933594
1284,0.10053563117980957,0.0017218589782714844
1285,0.09939384460449219,0.0018916130065917969
1286,0.10015559196472168,0.029271841049194336
1287,0.19981694221496582,0.0015621185302734375
1288,0.1008303165435791,0.0015566349029541016
1289,0.09935140609741211,0.0015497207641601562
1290,0.10057640075683594,0.0013706684112548828
1291,0.0995335578918457,0.001537322998046875
1292,0.2298743724822998,0.0016112327575683594
1293,0.06994485855102539,0.0014967918395996094
1294,0.10037016868591309,0.00152587890625
1295,0.13953089714050293,0.0014090538024902344
1296,0.06016802787780762,0.0015125274658203125
1297,0.2300567626953125,0.002069234848022461
1298,0.08994936943054199,0.0015206336975097656
1299,0.0800323486328125,0.0017542839050292969
1300,0.13981890678405762,0.001741647720336914
1301,0.06003284454345703,0.048249244689941406
1302,0.2501518726348877,0.0018813610076904297
1303,0.059823036193847656,0.0014805793762207031
1304,0.09015202522277832,0.001497030258178711
1305,0.11985421180725098,0.0014646053314208984
1306,0.12012743949890137,0.0015087127685546875
1307,0.18029522895812988,0.00152587890625
1308,0.07973241806030273,0.0014607906341552734
1309,0.10003042221069336,0.0015211105346679688
1310,0.12067008018493652,0.0016155242919921875
1311,0.07912540435791016,0.001421213150024414
1312,0.22017145156860352,0.0015108585357666016
1313,0.0797567367553711,0.0014832019805908203
1314,0.10022878646850586,0.0015418529510498047
1315,0.11987185478210449,0.0014638900756835938
1316,0.0801544189453125,0.029447555541992188
1317,0.19999265670776367,0.0017611980438232422
1318,0.09999704360961914,0.0024847984313964844
1319,0.1006612777709961,0.0038530826568603516
1320,0.10068559646606445,0.004281282424926758
1321,0.12926697731018066,0.02040410041809082
1322,0.18004369735717773,0.0038890838623046875
1323,0.08998823165893555,0.003149747848510742
1324,0.10009503364562988,0.0041120052337646484
1325,0.10008502006530762,0.0033347606658935547
1326,0.0997316837310791,0.0034608840942382812
1327,0.21059298515319824,0.0032126903533935547
1328,0.09986233711242676,0.0039789676666259766
1329,0.12980008125305176,0.0035758018493652344
1330,0.06002020835876465,0.003896951675415039
1331,0.11071538925170898,0.004088640213012695
1332,0.1993389129638672,0.050142526626586914
1333,0.10964035987854004,0.002153635025024414
1334,0.08992362022399902,0.0025491714477539062
1335,0.09017586708068848,0.0033893585205078125
1336,0.11985564231872559,0.002798795700073242
1337,0.18060731887817383,0.004948854446411133
1338,0.09987735748291016,0.0031762123107910156
1339,0.1179192066192627,0.0040471553802490234
1340,0.0818946361541748,0.003247976303100586
1341,0.10018730163574219,0.003454446792602539
1342,0.20026779174804688,0.02898716926574707
1343,0.09961199760437012,0.002584695816040039
1344,0.09969663619995117,0.004069328308105469
1345,0.1002802848815918,0.003748178482055664
1346,0.10041046142578125,0.004084110260009766
1347,0.199690580368042,0.054291725158691406
1348,0.10908746719360352,0.0014715194702148438
1349,0.0906820297241211,0.0015344619750976562
1350,0.09974074363708496,0.0013606548309326172
1351,0.09954833984375,0.001413583755493164
1352,0.1998887062072754,0.0017242431640625
1353,0.10001873970031738,0.0014042854309082031
1354,0.10019516944885254,0.0014603137969970703
1355,0.09983706474304199,0.0017969608306884766
1356,0.10014009475708008,0.0015168190002441406
